order_id,order_name,order_status,order_country,delivery_cost,product_code,product_name,product_price,qt,delivery
3245,YP4068-1,Awaiting payment,Canada,22.82,90126-08026,"Bolt, Stud(For Manifold To Cylinder Head)",3.25,8,FedEx Priority
3521,YP4417-1,Сanceled,United States,22.82,90404-51060,"Union, No.1",6.37,1,FedEx Priority
4158,YP1652-2,On hold,Sri Lanka,33.67,75321-10350,"Plate, Radiator Grille Or Front Panel Name",22.58,1,DHL Express
3173,YP3555-2,Paid,United States,60.06,24220-31G00,Clip-Harness,0.82,2,Japan Post
3161,YP3921-3,Paid,Oman,46.85,SU003-07584,"Valve Assy, Cam Timing Oil Control",86.33,2,FedEx Priority
3430,YP4294-1,Paid,Netherlands,30.15,48705-30070,"Link Sub-Assy, Toe Control, Rh",50.69,1,FedEx Priority
3333,YP4184-1,Awaiting payment,Philippines,28.09,67770-60030-B0,"Pocket, Front Door Trim, Rh",120.76,1,Express Mail Service
3688,YP4650-1,Paid,Iceland,113.61,77213-12160,"Hose, Fuel Tank To Filler Pipe",46.74,2,FedEx Priority
3667,YP4628-1,Сanceled,South Africa,31.54,89780-33090,"Computer Assy, Transponder Key",206.37,1,Japan Post
3614,YP4550-1,Paid,Netherlands,28.59,90341-18040,Plug (For Rear Axle Housing Drain),3.79,1,Express Mail Service
3868,YP4843-1,Сanceled,United States,22.54,16268-35010,"Pipe, Water By-Pass, No.1",27.39,1,FedEx Priority
3365,YP4222-1,Paid,France,28.42,91671-80816,Bolt (For Transmission Control Cable Bracket),1.19,3,FedEx Priority
3873,YP4851-1,Awaiting payment,Australia,151.43,41201-69255,"Final Gear Kit, Differential, Rear",975.73,1,Japan Post
3222,YP4043-2,Paid,United Arab Emirates,34,16571-30010,"Hose, Radiator, Inlet",22.09,1,FedEx Priority
3558,YP4466-1,Awaiting payment,Saudi Arabia,71.44,35668-48020,"Balancer, Clutch, No.1",17.35,1,FedEx Priority
3533,YP4426-1,Paid,United States,24.82,69213-28010-B8,"Handle Assy, Front Door Outside, Lh",21.98,2,FedEx Priority
4036,YP4901-1,Awaiting payment,United States,26.95,14450-1KC0B,Insulater-Heat,43.54,1,FedEx Priority
3594,YP1327-2,Paid,Saudi Arabia,18.48,53806-0C020,"Shield Sub-Assy, Front Fender Splash, Lh",51.81,1,GULF Express
3119,YP2893-1,Awaiting payment,Australia,67.73,AY02-10-514,Gasket,4.63,1,FedEx Priority
3359,YP4216-2,Сanceled,United States,22.82,53866-53010,"Seal, Front Fender To Cowl Side, Rh",15.97,1,FedEx Priority
3829,YP4803-1,Сanceled,Congo [Kinshasa],69.44,89661-26B51,"Computer, Engine Control",668.52,1,DHL Express
4003,YP2174-4,Paid,United States,55.08,90564-A0047,Shim(For Rear Differential Side Gear Thrust),3.73,1,FedEx Priority
3979,YP4984-1,Awaiting payment,Saudi Arabia,60.46,48620-50070,"Arm Assy, Front Suspension, Lower Rh",224.2,1,FedEx Priority
4060,YP5088-2,Paid,Australia,32.56,H001-27-252A,"Washer,Thrust",8.82,2,DHL Express
3324,YP3460-2,Сanceled,United States,33.76,90467-10186,Clip(For Front Fender Apron Seal),1.87,4,Japan Post
3141,YP3949-1,Awaiting payment,United States,28.23,68141-89116,"Run, Front Door Glass, Rh",66.04,1,FedEx Priority
3764,YP4462-2,Сanceled,Puerto Rico,77.25,23701-30050,"Pipe Sub-Assy, Injection, No.1",31.34,1,DHL Express
3964,YP2824-8,On hold,Saudi Arabia,91.64,26598-32J01,Cover-Stop Lamp,18.99,1,FedEx Priority
3834,YP4806-1,Сanceled,Switzerland,136.61,04495-20050,"Shoe Kit, Rear Brake",106.99,1,FedEx Priority
4092,YP3837-3,Сanceled,Puerto Rico,22.68,99367-C1550,"Belt, V(For Fan & Alternator)",95.42,1,FedEx Priority
4173,YP5217-1,Awaiting payment,United States,64.56,17168-74131,"Insulator, Exhaust Manifold Heat, No.2",49.02,1,Japan Post
3949,YP4940-3,Paid,Wallis and Futuna Islands,57.83,16340-54010,Thermostat,26.77,1,FedEx Priority
3151,YP3959-1,Paid,Australia,35.71,69820-12381,"Regulator Assy, Front Door Window, Lh",66.62,1,Japan Post
3906,YP4897-1,Awaiting payment,Mexico,24.74,90389-05017,Bush(For Clutch Pedal Turnover),2.55,2,FedEx Priority
3896,YP4883-1,Paid,Sweden,40.64,90507-23014,"Spring, Tension, No.1(For Parking Brake Shoe Return)",3.23,2,FedEx Priority
3381,YP4237-1,Сanceled,Sweden,37.44,17401-58060,"Pipe Assy, Exhaust, Front",119.9,1,FedEx Priority
3187,YP3998-2,Сanceled,Saudi Arabia,293.9,58550-89101-14,"Mat Assy, Front Floor, Rear No.1",13.7,1,FedEx Priority
4018,YP3014-2,Paid,Philippines,18.15,93440-52118-00,Circlip,1.7,2,Japan Post
3970,YP4977-1,Awaiting payment,Israel,161.47,52119-0E952,"Cover, Front Bumper",195.49,1,DHL Express
3107,YP3896-1,Awaiting payment,Guam,77.25,81551-22750,"Lens, Rear Combination Lamp, Rh",193.25,1,International Express
3187,YP3998-2,Сanceled,Saudi Arabia,293.9,83134-89310,"Glass, Combination Meter",65.32,1,FedEx Priority
4083,YP5036-1,Paid,Singapore,22.09,71876-68060-C0,"Cover, Reclining Adjuster Inside, Lh",18.99,1,FedEx Priority
3793,YP4750-1,Paid,United States,28.17,47230-20140,"Cap Assy, Brake Master Cylinder Reservoir Filler",7.49,1,FedEx Priority
3265,YP4005-1,Paid,New Zealand,71.34,62313-35041-B0,"Trim, Front Door Opening, Rh",41.32,1,DHL Express
3814,YP4522-1,Paid,East Timor,278.86,MR246336,"Oil Pump Assy,A/T",573.45,1,FedEx Priority
3530,YP1788-7,Сanceled,Israel,147.6,13011-31210,"Ring Set, Piston",171.42,1,DHL Express
4159,YP5200-1,Paid,Hungary,28.41,48107-26020,"Arm Sub-Assy, Anchor, Rh",49.3,1,FedEx Priority
3422,YP3869-2,Сanceled,Italy,44.49,77310-12150,"Cap Assy, Fuel Tank",29.78,1,International Standard Parcel
3352,YP3398-2,Awaiting payment,Norway,27.87,90923-06009,"Insulator, Fuel Pump",5.44,1,Japan Post
3213,YP4033-2,Paid,Australia,27.95,90109-06291,"Bolt, Stud(For Timing Gear Cover)",1.71,2,Japan Post
3980,YP4985-1,Сanceled,United States,22.68,83320-80273,"Gage Assy, Fuel Sender",103.96,1,FedEx Priority
4044,YP2771-1,On hold,United States,32.67,42661-35391,"Plate, Safety Caution",2.88,1,FedEx Priority
3357,YP3973-1,Paid,Cyprus,24.06,77300-52030,"Cap Assy, Fuel Tank",24.47,1,FedEx Priority
4090,YP5119-1,Paid,United Arab Emirates,23.92,42603-50270,"Ornament Sub-Assy, Wheel Hub",28.62,4,FedEx Priority
3935,YP4933-1,Awaiting payment,Canada,1102.01,4650A127,"Tube,Brake Main,Lh",39.33,1,FedEx Priority
3212,YP4033-1,Сanceled,Australia,27.95,90109-06291,"Bolt, Stud(For Timing Gear Cover)",1.71,2,Japan Post
4040,YP1769-4,Awaiting payment,Jamaica,131.6,S8838-11440,"Belt, V (Cooler Compressor To Crankshaft Pulley), No.1",20.18,1,FedEx Priority
3188,YP4000-1,Сanceled,Canada,40.41,55020-1MD2A,Spring-Rear Sus,131.82,2,FedEx Priority
3415,YP4272-1,Paid,Finland,26.19,90464-23239-00,Clamp,1.72,1,FedEx Priority
3449,YP4315-3,Сanceled,Portugal,23.82,75443-10091,"Plate, Rear Name, No.4 (Grade Mark)",31.97,1,FedEx Priority
3791,YP4747-3,Paid,Philippines,43.18,12305-B1050,"Insulator Sub-Assy, Engine Mounting, Rh",70.61,1,FedEx Priority
3379,YP4236-1,Paid,Germany,23.82,LF17-12-428,"Bolt,Lock Camshaft Pulley",6.12,2,FedEx Priority
3638,YP583-5,Paid,Australia,29.92,93560-54010,Screw,0.83,6,International Express
4133,YP5169-1,Awaiting payment,Poland,30.06,7260B408,"Silencer,Fr Floor",149.72,1,FedEx Priority
4047,YP5063-1,On hold,United States,416.13,W118-50-710GS,"Grille,Radiator",488.27,1,Japan Post
3187,YP3998-2,Сanceled,Saudi Arabia,293.9,83110-89279,Speedometer Assy,350.17,1,FedEx Priority
3655,YP4474-1,Paid,Great Britain,33.97,MN146781,"Bracket,Side Step Garnish,Lh",11.2,3,FedEx Priority
3455,YP4325-1,Сanceled,Bahrain,53.59,MN100110,"Bushing,Rr Susp Lwr Arm",9.87,4,FedEx Priority
3121,YP3920-1,Сanceled,Malaysia,24.99,33039-0K010,"Ring Set, Synchronizer, No.3",70.64,1,FedEx Priority
3399,YP4256-1,Awaiting payment,United States,420.46,52615-21030,"Absorber, Rear Bumper Energy",27.94,1,DHL Express
4079,YP5108-1,Awaiting payment,Australia,42.07,01121-06571,Bolt,2.71,4,Japan Post
3917,YP4906-1,On hold,Saudi Arabia,92.89,90467-10041-13,Clip(For Front Floor Mat),3.22,10,FedEx Priority
4096,YP4843-3,On hold,United States,22.68,47748-60010,"Spring, Anti-Rattle, No.1(For Front Disc Brake)",3.56,2,FedEx Priority
3172,YP3555-1,Сanceled,United States,60.06,30542-01S00,Cover-Dust,11.1,2,Japan Post
3936,YP4935-1,Paid,Great Britain,26.11,7632C157HB,"Cover,Door Mirror,Otr Lh",46.79,1,FedEx Priority
3967,YP4970-2,Сanceled,Australia,27.79,15301-B1020,"Gage Sub-Assy, Oil Level",18.48,1,Japan Post
4079,YP5108-1,Awaiting payment,Australia,42.07,32114-Y4000,Seal-Oil Cover,3.66,1,Japan Post
3803,YP4764-1,Сanceled,United States,22.77,67651-42010-B0,"Grille, Speaker Door, Rh",66.48,1,FedEx Priority
3335,YP4178-1,Awaiting payment,Thailand,20.99,26511-R8000,Lens-Licence,4.21,2,FedEx Priority
3169,YP3974-1,Awaiting payment,Oman,31.18,17801-70020,"Element Sub-Assy, Air Cleaner Filter",36.77,1,FedEx Priority
3523,YP4418-1,Paid,Japan,65.89,87945-50020-A0,"Cover, Outer Mirror, Lh",76.65,1,Japan Post
3172,YP3555-1,Сanceled,United States,60.06,20711-86G20,Bracket-Muffler,27.54,1,Japan Post
3172,YP3555-1,Сanceled,United States,60.06,32103-U8400,Plug-Drain,5.07,1,Japan Post
3281,YP4113-2,Completed,Malaysia,18.25,74637-28010-B0,"Plug, Assist Grip, No.2 Rh",3.06,2,Japan Post
3119,YP2893-1,Awaiting payment,Australia,67.73,AZ28-10-2D5A,"Gasket(L),Head Cover",19.27,2,FedEx Priority
3973,YP4980-1,Awaiting payment,Puerto Rico,47.85,MR245402,"Cap,Windshield Washer Tank Filler",3.66,1,FedEx Priority
4052,YP5069-1,Paid,United States,22.68,89952-35011,"Computer, Occupant Detection",99.69,1,FedEx Priority
3878,YP4856-1,Paid,New Zealand,27.63,62794-90K00,"Weatherstrip, Side Window, No.1(For Slide Type)",27.48,1,Japan Post
4171,YP5215-1,On hold,Canada,76.65,68220-89102,"Weatherstrip Assy, Front Door Glass, Inner",18.88,2,FedEx Priority
3213,YP4033-2,Paid,Australia,27.95,90480-16003,Grommet(For Ventilation System),9.08,1,Japan Post
3341,YP4188-1,Paid,Estonia,26.47,65566-60010,"Patch, Side Panel Rear End, Lh",17.84,1,FedEx Priority
3834,YP4806-1,Сanceled,Switzerland,136.61,48531-27110,"Absorber Assy, Shock, Rear Rh",92.72,2,FedEx Priority
3909,YP4900-1,On hold,Canada,27.89,81013-20020,"Headlamp Sub-Assy, Type 1, Lh",265.87,1,FedEx Priority
4114,YP5145-1,On hold,United States,49.87,17171-40010,"Gasket, Intake To Exhaust Manifold",5.95,1,DHL Express
3768,YP1788-8,Сanceled,Israel,172.42,13101-31120-B0,"Piston Sub-Assy, W/Pin",50.56,6,DHL Express
3905,YP4380-2,On hold,Oman,31.47,63896-58S00,Emblem,47.82,1,Japan Post
4076,YP5106-1,On hold,Indonesia,23.94,35954-50010,"Sheet, Position Indicator",7.8,1,Japan Post
3565,YP4475-2,Сanceled,United States,22.82,55909-17011,"Cable Sub-Assy, Airmix Damper Control",10.33,1,FedEx Priority
3174,YP3980-1,Awaiting payment,France,27.89,74271-60020-E0,"Panel, Rear Door Armrest Base, Upper Rh",12.8,1,Express Mail Service
3569,YP4481-1,Awaiting payment,East Timor,164.04,55474-60030,"Garnish, Instrument Cluster Finish Panel",40.39,1,DHL Express
3511,YP4407-1,Сanceled,Ireland,30.25,67911-19055,Plate,36.86,2,FedEx Priority
3507,YP4400-1,Awaiting payment,United States,33.71,16712-65010,"Shroud, Fan, No.2",27.79,1,Japan Post
3619,YP4555-1,Paid,United States,59.06,MD350570,"Gasket,Rocker Cover",35.33,1,FedEx Priority
4123,YP5158-1,On hold,United States,22.68,23080-50030,"Resister, Fuel Pump",72.89,1,FedEx Priority
3558,YP4466-1,Awaiting payment,Saudi Arabia,71.44,35612-48020,"Piston, Forward Clutch",27.72,1,FedEx Priority
3947,YP4940-2,Сanceled,Wallis and Futuna Islands,84.2,11355-54030,"Plate, Rear End",59.67,1,FedEx Priority
3986,YP4989-2,Сanceled,Puerto Rico,59.7,48306-42050,"Bumper, Rear Spring, No.1 Rh",34.61,2,FedEx Priority
4040,YP1769-4,Awaiting payment,Jamaica,131.6,SZ910-49326,"Belt, V(For Fan & Alternator)",74.05,2,FedEx Priority
3312,YP4071-2,Paid,Sweden,30.32,P011-25-123,Bolt,4.76,4,FedEx Priority
3977,YP4983-1,Awaiting payment,United States,24.89,6A1-14301-03-00,Carburetor Assy 1,165.16,1,FedEx Priority
3945,YP4940-1,Сanceled,Wallis and Futuna Islands,122.71,90201-09015,"Washer, Plate(For Cylinder Head Set)",3.05,1,FedEx Priority
4050,YP3812-3,Paid,Australia,27.79,B092-67-366,"Cap,Seal",2.71,5,Japan Post
3172,YP3555-1,Сanceled,United States,60.06,16551-W7000,Nut-Wing,4.38,1,Japan Post
3687,YP4649-1,Paid,United States,35.82,GJ21-34-097A,Bolt,7.34,2,FedEx Priority
3727,YP4686-1,Paid,Indonesia,29.2,G2G16-89900,Rubber-Dum,14.9,1,Express Mail Service
3178,YP3988-1,Awaiting payment,United States,64.98,52116-26010,"Support, Front Bumper Side, Lh",29.39,1,FedEx Priority
3288,YP4127-1,Сanceled,United States,28.23,55420-14040,"Panel Assy, Instrument Cluster Finish, Center",59.52,1,FedEx Priority
3709,YP4675-1,Awaiting payment,New Zealand,43.12,13901-54010,"Shaft Sub-Assy, Valve Rocker, No.1",55.91,1,DHL Express
3327,YP4170-1,Paid,Dominican Republic,69.44,81482-0K060,"Cover, Fog Lamp, Lh",15.04,1,International Express
4107,YP5141-1,Paid,United States,24.89,52438-53010,"Cover, Front Bumper Guard, Lh",13.05,1,FedEx Priority
3511,YP4407-1,Сanceled,Ireland,30.25,16470-34100,"Tank Assy, Radiator Reserve",63.22,1,FedEx Priority
3510,YP4406-1,Paid,Denmark,23.9,11213-22050,"Gasket, Cylinder Head Cover",21.89,1,FedEx Priority
4052,YP5069-1,Paid,United States,22.68,75444-42010,"Plate, Back Door Name, No.4",26.77,1,FedEx Priority
4177,YP5220-1,Paid,United States,22.73,68160-52020,"Weatherstrip Assy, Front Door Glass, Outer Rh",40.87,1,FedEx Priority
3178,YP3988-1,Awaiting payment,United States,64.98,52711-26020,"Moulding, Front Bumper",35.74,1,FedEx Priority
4165,YP5207-1,Awaiting payment,Canada,27.01,47275-12020,"Gasket, Brake Master Cylinder",1.87,1,FedEx Priority
3440,YP3979-1,Сanceled,United States,24.95,74320-35750-B0,"Visor Assy, Lh",49.54,1,FedEx Priority
3431,YP4074-1,Paid,United States,456.26,48531-80736,"Absorber Assy, Shock, Rear Rh",69.98,2,FedEx Priority
3572,YP4484-1,Сanceled,Ireland,34.88,75534-50010,"Moulding, Windshield, Outside Lh",109.91,1,DHL Express
4124,YP5161-1,Paid,Azerbaijan,26.32,62940-30150,"Duct Assy, Quarter Vent, Rh",16.33,1,FedEx Priority
3500,YP4380-1,Сanceled,Oman,31.18,G2G16-89900,Rubber-Dum,14.91,1,FedEx Priority
3661,YP4619-1,Paid,Oman,18.48,55708-WAA01,"Louver Sub-Assy, Cowl Top Ventilator",49.51,1,GULF Express
3254,YP3634-11,Awaiting payment,Saudi Arabia,80.02,8651A042WA,"Sensor,Corner Clearance",190.09,1,GULF Express
3569,YP4481-1,Awaiting payment,East Timor,164.04,55680-60040,"Register Assy, Instrument Panel, Lower No.1",61.56,1,DHL Express
3629,YP2088-8,Сanceled,United States,28.31,84650-12080,"Switch Assy, Windshield Wiper",73.75,1,FedEx Priority
4071,YP5101-1,On hold,Norway,26.11,45260-20100,"Shaft Assy, Steering Intermediate, No.2",143.84,1,FedEx Priority
3591,YP4509-1,Сanceled,New Zealand,42.31,68141-10210,"Run, Front Door Glass, Rh",57.56,1,Japan Post
3976,YP4982-1,Paid,Germany,26.11,B6130-60F00,Turn Signal Lamp,83.55,1,FedEx Priority
3867,YP4842-1,Сanceled,United States,27.89,22250-66010,"Meter Assy, Intake Air Flow",806.66,1,FedEx Priority
3631,YP4572-1,Paid,Australia,32.59,81521-35090,"Lens, Front Turn Signal Lamp, Lh",13.14,1,DHL Express
3313,YP4151-1,Paid,Nicaragua,36.45,43252-C9300,Seal-Oil Rear,12.91,2,FedEx Priority
3355,YP4210-2,Paid,Israel,30.23,B5B-82960-00-00,"Grip, Warmer",158.81,1,FedEx Priority
3466,YP4335-1,Сanceled,United Arab Emirates,23.98,26510-C7160,Lamp Licence,48,1,FedEx Priority
3187,YP3998-2,Сanceled,Saudi Arabia,293.9,58510-89276-04,"Mat, Floor, Front",303.31,3,FedEx Priority
3541,YP4443-1,Awaiting payment,Australia,27.95,77178-13020,"Gasket, Fuel Tank Filler Pipe, Lower",11.71,1,Japan Post
3511,YP4407-1,Сanceled,Ireland,30.25,90460-16069,Clip(For Reservoir Tube),5.83,2,FedEx Priority
3996,YP4316-3,Awaiting payment,East Timor,315.24,90301-16015,"Ring, O (For Transmission Coupling)",2.54,1,DHL Express
3398,YP3934-2,Paid,United States,40.3,54611-01G00,Bar-Torsion,149.54,1,FedEx Priority
3352,YP3398-2,Awaiting payment,Norway,27.87,90923-05019,"Gasket, Fuel Pump",3.91,1,Japan Post
3614,YP4550-1,Paid,Netherlands,28.59,74617-16010-P4,"Plug, Assist Grip",1.72,2,Express Mail Service
3895,YP2319-2,On hold,Dominica,58.68,43340-39415,"Joint Assy, Lower Ball, Front Lh",63.91,1,FedEx Priority
4062,YP5091-1,Paid,Japan,61.23,45260-28110,"Shaft Assy, Steering Intermediate, No.2",183.71,1,DHL Express
3340,YP744-1,Paid,Bhutan,488.14,04495-BZ160,"Shoe Kit, Rear Brake",72.99,1,DHL Express
4044,YP2771-1,On hold,United States,32.67,99332-00830,"Belt, V(For Vane Pump)",17.97,1,FedEx Priority
3871,YP563-11,Сanceled,United States,27.89,04945-47020,"Shim Kit, Anti Squeal, Front",24.39,1,FedEx Priority
3431,YP4074-1,Paid,United States,456.26,43560-V3010,BEARING ASSY FR,99.36,4,FedEx Priority
3323,YP3460-1,Сanceled,United States,22.82,53735-35150,"Seal, Front Fender Apron, Front Rh",14.27,1,FedEx Priority
3126,YP3926-1,Сanceled,Puerto Rico,28.23,B7N-26280-00-00,Rear View Mirror A,83.07,1,FedEx Priority
3857,YP4833-1,Paid,Germany,54.84,N318-13-772,"Hose,Air-Air P.&By.a.c.v.",7.8100000000000005,1,Japan Post
4070,YP4942-1,On hold,Australia,200.95,42419-60010,"Screw, Rear Axle Bearing Lock Nut",3.56,1,Japan Post
3301,YP4139-1,Paid,Norway,37.53,91552-81035,"Bolt, Washer Based Head Hexagon (For Transfer Case Cover)",1.87,1,FedEx Priority
3173,YP3555-2,Paid,United States,60.06,08363-6122G,Screw-Machine,1.92,1,Japan Post
3377,YP3764-2,Сanceled,United States,22.76,16551-W7000,Nut-Wing,4.35,2,FedEx Priority
4176,YP5217-3,Awaiting payment,United States,28.12,17167-74231,"Insulator, Exhaust Manifold Heat, No.1",69.88,1,FedEx Priority
3174,YP3980-1,Awaiting payment,France,27.89,74232-60040-E1,"Panel, Front Armrest Base, Upper Lh",17.16,1,Express Mail Service
3787,YP3813-2,Paid,United States,28.17,33321-52111,"Shaft, Output",123.37,1,FedEx Priority
3862,YP4141-2,Сanceled,Belgium,25.96,62072-11010,"Glass, Quarter Window, Lh",108.41,1,FedEx Priority
3715,YP4645-1,Paid,United States,36.05,23829-75130,"Hose, Fuel Vapor Feed",14.35,1,Japan Post
3875,YP4854-1,Awaiting payment,United States,27.89,76811-0C010-C0,"Garnish, Back Door, Outside",298.14,1,FedEx Priority
3258,YP4088-1,Paid,Austria,38.15,F055-55-71XB07,"Vessel,Auto Clock",51.8,1,FedEx Priority
3173,YP3555-2,Paid,United States,60.06,30537-0H601,Pin-Ball,5.62,1,Japan Post
3949,YP4940-3,Paid,Wallis and Futuna Islands,57.83,11383-54030,"Gasket, Engine Rear Oil Seal Retainer",4.58,1,FedEx Priority
3444,YP4314-1,Awaiting payment,Oman,27.87,81157-42830,"Protector, Headlamp, Lh",17.31,1,Japan Post
3282,YP4114-1,Paid,Australia,130.97,90948-01061,"Cushion, Front Stabilizer",2.75,4,FedEx Priority
3872,YP4849-1,Сanceled,Mexico,35.29,74220-35010-E0,"Armrest Assy, Front, Lh",72.75,1,FedEx Priority
3411,YP4269-1,Awaiting payment,Australia,360.29,75551-60010,"Moulding, Roof Drip Side Finish, Rh",49.19,1,DHL Express
3837,YP4325-2,Сanceled,Bahrain,33.67,MN139223,"Hose,A/T Breather",5.57,1,FedEx Priority
3136,YP3939-1,Сanceled,Australia,183.25,52115-22210,"Support, Front Bumper Side, No.2 Rh",12.18,1,DHL Express
3518,YP4413-1,Paid,Australia,33.1,35321-30040,"Gear, Front Oil Pump Drive",31.1,1,DHL Express
3992,YP4997-1,Paid,United States,24.89,86211-35040,"Bracket, Radio, No.1",11.53,1,FedEx Priority
3918,YP4907-1,Awaiting payment,United States,53.6,58111-52160,"Pan, Front Floor, Rh",205.07,1,FedEx Priority
3785,YP2170-1,Сanceled,Australia,43.12,81561-14160,"Lens, Rear Combination Lamp, Lh",35.43,1,DHL Express
4031,YP5047-1,Awaiting payment,Bahrain,136.16,11214-46011,"Gasket, Cylinder Head Cover",23.23,1,Japan Post
3298,YP3028-1,Paid,Australia,153.53,52536-53020,"Retainer, Front Bumper Side, Lh",49.08,1,Express Mail Service
3947,YP4940-2,Сanceled,Wallis and Futuna Islands,84.2,11383-54030,"Gasket, Engine Rear Oil Seal Retainer",4.58,1,FedEx Priority
3683,YP4623-3,Paid,United States,32.96,90385-11021,"Bush, Stabilizer Link",3.76,2,FedEx Priority
4017,YP5033-1,Awaiting payment,Great Britain,26.11,68950-28382,"Stay Assy, Back Door, Rh",115.35,1,FedEx Priority
3271,YP4107-1,Awaiting payment,United States,22.82,01658-00951,Grommet,4.49,2,FedEx Priority
3346,YP4197-1,Сanceled,Australia,27.95,B6110-35F00,Side Combination Lamp,197.12,1,Japan Post
3149,YP3958-1,Awaiting payment,South Africa,130.39,90179-06206,Nut,0.92,1,DHL Express
3756,YP4713-2,Сanceled,Indonesia,18.23,7405A122,"Garnish,Qtr Panel",67.63,1,Japan Post
3431,YP4074-1,Paid,United States,456.26,48511-80169,"Absorber Assy, Shock, Front Rh",69.33,2,FedEx Priority
3872,YP4849-1,Сanceled,Mexico,35.29,68210-04010,"Weatherstrip Assy, Front Door Glass, Outer Lh",60.63,1,FedEx Priority
3768,YP1788-8,Сanceled,Israel,172.42,15103-31080,"Rotor Set, Oil Pump",32.14,1,DHL Express
3377,YP3764-2,Сanceled,United States,22.76,11825-12G00,Hose-Air Inlet,19.71,1,FedEx Priority
3448,YP4315-2,Сanceled,Portugal,27.87,75441-10064,"Plate, Rear Name, No.1",34.13,1,Japan Post
3267,YP4099-1,Paid,Australia,27.95,16264-20010,"Hose, Water By-Pass, No.2",20.38,1,Japan Post
4165,YP5207-1,Awaiting payment,Canada,27.01,47201-3D360,"Cylinder Sub-Assy, Brake Master",387.91,1,FedEx Priority
3536,YP4428-1,Awaiting payment,Australia,27.95,45460-59035,"End Sub-Assy, Tie Rod, Rh",51.92,1,Japan Post
4112,YP4843-6,Awaiting payment,United States,38.24,90175-06003,"Nut, Wing(For Air Cleaner)",1.13,1,DHL Express
3490,YP4369-1,Сanceled,India,24.08,13503-64020,"Idler Sub-Assy, Timing Belt, No.2",41.33,1,Japan Post
3311,YP4148-2,Сanceled,United States,22.82,90982-08250,Fusible Link,11.05,2,FedEx Priority
3615,YP4552-1,Paid,Cayman Islands,77.25,75556-0T023,"Moulding, Roof Drip Side Finish, Center Lh",26.31,1,DHL Express
3474,YP1711-3,Awaiting payment,United States,56.4,35635-71020,"Flange, Forward Clutch",24.24,1,FedEx Priority
3431,YP4074-1,Paid,United States,456.26,48066-29225,"Arm Sub-Assy, Front Suspension, Upper Rh",198.04,1,FedEx Priority
3476,YP4343-1,Сanceled,South Korea,749.72,68105-60350,"Glass, Back Door",395.31,1,DHL Express
